OSBPL10	1.04	2.19	2.08	1.77	1.46
OSBPL11	2.27	3.41	3.22	3.66	3.29
OSBPL1A	1.44	2.50	3.02	2.61	2.07
OSBPL2	1.95	3.17	3.21	3.70	4.13
OSBPL3	0.62	2.12	1.60	2.35	1.07
OSBPL5	-0.04	2.02	2.25	1.99	1.87
OSBPL6	0.32	0.65	0.61	1.12	0.99
OSBPL7	0.84	2.72	2.95	3.12	4.17
OSBPL8	2.44	3.36	3.12	3.37	3.11
OSBPL9	1.90	2.22	2.67	2.62	2.72
OSCAR	-0.08	2.41	1.54	0.23	0.41
OSCP1	2.37	2.26	2.00	2.74	2.63
OSGEP	3.68	3.69	3.72	4.72	4.60
OSGEPL1	2.07	2.41	2.69	2.98	2.72
OSGIN1	0.13	1.97	1.50	0.48	1.34
OSGIN2	1.88	2.81	2.60	2.46	2.83
OSM	0.49	3.11	2.43	0.76	0.61
OSMR	-0.31	3.15	2.74	1.35	2.00
OSR1	0.24	2.31	1.80	1.26	1.48
OSR2	1.62	2.04	1.42	2.08	0.98
OST4	7.06	6.77	6.60	6.01	6.51
OSTC	5.88	5.41	5.77	4.96	5.09
OSTF1	3.61	5.18	4.38	3.51	4.04
OSTM1	2.34	3.57	3.37	3.21	2.60
OTOF	-0.01	0.46	0.08	0.73	0.55
OTOP2	-0.33	-0.09	0.22	0.02	0.74
OTOP3	-0.04	0.07	0.14	0.02	1.32
OTOR	0.04	-0.13	0.42	0.15	0.28
OTOS	0.83	0.70	-0.48	1.26	0.09
OTP	0.58	0.69	-0.07	0.71	1.48
OTUB1	4.24	4.72	4.64	4.56	5.21
OTUB2	0.84	1.17	1.66	1.79	1.69
OTUD1	2.25	3.50	3.07	2.89	3.07
OTUD3	1.36	2.51	3.43	4.21	4.18
OTUD4	1.28	2.64	3.17	3.22	3.68
OTUD5	1.96	3.17	3.01	3.62	3.75
OTUD6B	2.71	2.99	3.08	3.03	3.28
OTUD7A	0.41	1.26	1.11	1.93	1.94
OTUD7B	1.08	2.85	3.13	3.42	3.83
OTX1	0.20	0.67	1.61	0.83	0.75
OTX2	0.63	0.13	1.10	0.73	0.35
OVCA2	3.74	4.13	4.32	3.51	4.27
OVGP1	0.16	1.22	2.06	1.21	2.55
OVOL1	0.56	1.11	0.79	0.57	1.69
OVOL2	3.80	3.25	2.91	3.83	4.36
OXA1L	4.17	4.97	5.04	4.81	5.17
OXCT1	4.29	3.99	3.92	4.91	4.26
OXCT2	0.08	0.63	0.91	1.30	2.17
OXER1	-0.19	1.26	1.76	2.38	1.31
OXGR1	0.14	0.53	1.86	0.10	1.40
OXNAD1	1.69	2.44	2.30	1.98	2.03
OXR1	1.64	2.36	2.32	2.21	1.81
OXSM	1.58	1.99	2.03	1.65	1.99
OXSR1	2.70	3.79	3.84	4.02	4.18
OXT	1.97	1.48	-0.25	2.73	0.63
OXTR	0.46	1.01	1.31	1.90	1.85
P2RX1	-0.43	2.59	1.73	0.69	0.70
P2RX3	0.37	0.03	0.24	0.72	0.37
P2RX4	2.67	4.41	3.10	3.11	4.15
P2RX5	-0.22	1.32	1.16	-0.04	0.97
P2RX6	-0.19	0.39	0.37	0.71	1.30
P2RX7	-0.74	2.77	1.49	0.93	1.06
P2RY1	-0.61	1.77	1.68	1.44	1.04
P2RY10	-0.22	2.73	1.58	0.55	0.12
P2RY11	0.66	2.60	3.25	2.44	3.02
P2RY12	-0.24	1.41	0.83	0.30	-0.09
P2RY13	-0.06	3.59	2.42	0.93	0.53
P2RY14	0.41	1.89	1.10	0.87	0.84
P2RY2	-0.09	0.67	0.49	0.27	0.57
P2RY6	-0.16	1.97	1.16	0.33	0.63
P2RY8	-0.24	3.54	2.59	1.15	1.25
P4HA1	2.56	2.96	3.11	2.53	3.25
P4HA2	0.98	2.65	1.94	1.62	3.07
P4HA3	0.55	2.59	1.62	1.20	1.94
P4HB	5.89	6.96	6.36	5.98	7.46
P4HTM	2.56	3.47	2.42	3.34	4.37
PA2G4	5.49	5.25	5.58	5.47	5.26
PAAF1	2.56	3.61	3.42	3.64	4.27
PABPC1	6.48	7.13	7.27	6.72	7.10
PABPC1L	1.30	2.73	4.20	4.78	4.94
PABPC3	-0.82	0.60	0.46	1.05	1.33
PABPC4	3.10	3.90	4.58	3.72	4.26
PABPC4L	0.41	1.06	1.68	2.32	1.07
PABPC5	0.74	0.66	0.50	2.19	0.75
PABPN1	3.75	4.04	4.71	5.03	5.16
PABPN1L	0.04	0.07	0.20	0.54	0.93
PACRG	0.52	0.48	0.22	1.01	1.61
PACRGL	1.93	1.78	1.98	2.18	2.60
PACS1	1.93	4.31	4.14	4.03	4.80
PACS2	1.62	2.51	2.70	3.95	4.21
PACSIN1	0.62	1.32	1.28	1.60	2.15
PACSIN2	2.01	3.52	3.13	3.84	4.11
PACSIN3	0.33	1.60	2.63	1.97	1.56
PADI2	1.25	2.71	3.60	2.94	2.73
PADI3	-0.14	0.19	0.32	0.85	0.65
PAEP	0.56	0.57	0.05	-0.28	0.57
PAF1	4.05	4.66	4.34	5.10	5.29
PAFAH1B1	3.01	4.56	4.56	5.29	5.34
PAFAH1B2	2.76	3.11	3.18	3.51	3.24
PAFAH1B3	4.72	4.04	3.82	4.96	4.60
PAFAH2	1.79	2.79	2.97	2.89	3.50
PAG1	0.07	2.89	2.60	2.47	2.04
PAGE1	0.66	-0.31	0.29	-0.14	0.81
PAGE2	0.98	-0.16	0.73	0.03	0.31
PAGE2B	1.24	-0.19	0.96	0.46	0.90
PAGE4	1.29	-0.25	0.07	-0.03	0.78
PAGE5	0.66	-0.17	0.64	-0.29	1.21
PAH	0.96	1.55	-0.28	0.48	3.18
PAICS	4.23	3.50	4.25	3.56	4.41
PAIP1	4.49	3.73	4.02	3.92	3.71
PAIP2	5.04	4.82	4.37	5.63	4.77
PAIP2B	2.15	2.71	2.49	3.76	3.54
PAK1	2.75	3.50	3.65	4.19	3.52
PAK1IP1	4.38	3.87	4.33	3.62	4.02
PAK2	3.71	4.43	4.69	5.06	4.96
PAK3	0.23	0.37	-0.13	1.92	0.45
PAK4	2.49	2.92	2.42	3.43	3.82
PAK6	0.90	1.57	1.65	1.86	2.33
PALB2	2.37	2.89	3.16	3.48	3.01
PALLD	1.48	4.03	3.57	3.06	3.08
PALM	1.53	2.39	1.69	5.27	2.00
PALM2	0.02	0.53	0.62	1.54	0.89
PALM2-AKAP2	-0.51	1.51	1.13	1.49	1.82
PALM3	0.31	1.28	1.54	2.49	0.98
PALMD	1.12	2.72	2.86	2.09	1.31
PAM	2.73	3.44	1.77	4.16	3.44
PAM16	5.34	3.95	4.30	4.19	4.76
PAMR1	0.89	2.20	1.00	1.30	1.77
PAN2	1.16	2.65	3.07	3.59	4.18
PAN3	2.38	3.20	3.75	4.41	4.09
PANK1	1.02	0.68	1.01	1.77	1.38
PANK2	2.83	2.97	3.17	3.48	3.21
PANK3	2.69	3.51	2.94	4.19	3.68
PANK4	2.78	3.58	3.52	4.07	4.64
PANX1	2.58	3.82	3.33	4.04	3.88
PANX2	0.56	1.12	0.53	2.03	2.29
PANX3	0.16	0.00	0.11	0.23	0.05
PAOX	0.45	1.69	1.16	1.46	1.46
PAPD4	1.42	2.66	2.73	2.99	2.49
PAPD5	0.79	1.41	2.22	1.67	2.22
PAPD7	2.32	2.92	3.12	4.16	4.21
PAPLN	-0.40	3.05	3.10	2.19	2.22
PAPOLA	3.87	3.98	4.05	4.96	4.47
PAPOLG	1.76	2.22	2.90	2.76	3.01
PAPPA	-0.06	0.88	1.12	1.29	0.99
PAPSS1	3.72	4.34	4.89	4.46	4.50
PAPSS2	0.08	3.51	2.83	1.62	2.27
PAQR3	3.03	2.73	3.17	3.93	3.49
PAQR4	4.70	4.27	4.07	5.33	4.93
PAQR5	0.22	0.95	1.65	1.22	0.73
PAQR6	-0.28	1.23	2.45	1.72	3.21
PAQR7	1.47	2.99	3.05	3.16	4.07
PAQR8	1.83	3.03	2.69	2.85	3.20
PAQR9	0.06	0.06	2.22	1.11	0.74
PARD3	0.91	1.40	1.67	2.11	1.95
PARD3B	0.15	1.06	1.04	1.74	0.89
PARD6A	2.91	2.51	1.68	2.71	3.25
PARD6B	1.04	1.41	2.48	2.26	2.64
PARD6G	2.13	2.80	2.96	4.42	3.09
PARG	2.24	2.44	2.85	3.09	2.95
PARK7	6.11	5.75	5.72	6.03	5.84
PARL	4.48	4.21	4.03	4.34	4.27
PARM1	0.98	4.06	2.53	2.66	2.92
PARN	1.92	3.02	3.10	2.86	3.48
PARP1	4.98	5.67	5.73	6.28	6.06
PARP10	2.26	4.81	4.11	3.70	4.38
PARP11	1.72	2.58	2.72	3.15	2.54
PARP12	2.56	4.25	3.54	3.49	3.75
PARP14	1.12	4.70	4.34	3.61	3.59
PARP15	-0.72	2.01	1.64	0.56	0.53
PARP16	2.03	2.53	3.31	3.31	3.10
PARP2	3.57	3.35	3.51	4.81	4.24
PARP3	0.42	2.93	2.22	1.72	2.43
PARP4	1.85	4.05	4.32	3.42	3.90
PARP6	3.09	4.11	4.53	5.19	5.52
PARP8	0.19	2.20	1.62	1.32	1.38
PARP9	1.18	3.51	2.92	2.14	2.08
PARPBP	3.36	2.64	3.10	3.44	2.95
PARS2	1.80	2.39	2.52	2.62	2.97
PARVA	2.05	3.78	3.55	3.48	3.29
PARVB	1.31	2.83	2.64	1.09	2.75
PARVG	0.49	2.75	2.04	0.95	2.39
PASD1	0.73	-0.39	0.04	0.13	0.26
PASK	0.68	1.50	1.99	2.94	2.65
PATE2	-0.08	0.26	0.09	0.73	0.53
PATE4	-0.13	-0.02	0.10	0.64	0.20
PATL1	3.04	4.16	4.20	4.41	4.64
PATL2	-0.49	2.24	1.78	1.00	0.93
PATZ1	2.22	2.79	3.11	3.85	3.72
PAWR	3.17	3.72	3.73	3.90	4.37
PAX3	0.15	0.08	0.26	0.83	0.07
PAX4	0.41	0.19	-0.02	1.34	0.08
PAX5	0.43	2.40	0.69	3.01	3.21
PAX6	0.82	0.40	0.89	2.10	-0.35
PAX9	2.14	1.96	1.71	3.07	4.06
PAXIP1	2.39	3.19	3.38	4.24	4.25
PBK	4.98	3.45	3.89	4.66	4.74
PBLD	0.68	1.37	1.41	2.03	1.80
PBRM1	2.72	3.58	3.75	4.88	3.94
PBX1	2.05	2.81	3.55	2.82	4.19
PBX2	3.00	4.19	5.04	4.32	5.16
PBX3	1.74	2.93	2.43	3.47	3.50
PBX4	1.14	0.86	0.96	2.39	1.44
PBXIP1	2.64	4.97	5.53	4.17	5.08
PC	0.95	1.87	1.58	2.37	2.53
PCBD1	5.12	4.85	4.48	4.36	5.32
PCBD2	2.28	2.37	2.72	3.52	2.84
PCBP1	5.68	6.29	6.47	6.18	6.62
PCBP2	4.29	4.54	4.39	4.90	4.85
PCBP3	1.72	1.57	-0.04	4.08	2.60
PCBP4	2.12	2.39	2.75	3.62	3.50
PCCA	2.28	2.62	1.30	3.41	2.51
PCCB	3.63	3.86	3.59	3.78	4.02
PCDH1	0.59	2.59	2.34	1.97	3.50
PCDH10	-0.32	0.26	0.49	0.58	1.73
PCDH12	0.04	2.86	2.38	2.09	2.49
PCDH17	0.91	2.57	2.48	3.60	3.05
PCDH18	0.75	2.52	2.46	2.11	2.91
PCDH19	-0.15	0.96	0.81	2.28	0.28
PCDH20	-0.31	1.49	1.09	-0.04	2.09
PCDH7	-0.63	1.03	0.98	0.28	1.39
PCDH8	1.96	0.92	-0.35	4.39	0.43
PCDH9	0.25	0.45	0.84	1.30	0.81
PCDHA1	0.08	0.29	0.12	0.87	1.40
PCDHA10	-0.32	0.59	0.24	0.87	0.27
PCDHA11	0.23	0.59	0.20	1.95	0.85
PCDHA12	-0.17	0.74	0.26	1.34	0.76
PCDHA13	0.29	0.57	-0.14	0.54	0.32
PCDHA2	-0.64	0.59	0.26	1.58	1.55
PCDHA3	-0.22	0.51	0.24	1.50	1.42
PCDHA4	0.28	0.53	0.13	0.87	1.17
PCDHA5	-0.36	0.13	0.22	0.95	1.27
PCDHA6	-0.33	0.24	0.57	0.79	0.89
PCDHA7	-0.24	0.32	0.19	0.61	1.02
PCDHA8	-0.06	0.10	0.11	0.58	0.79
PCDHA9	-0.22	0.01	0.14	0.51	0.39
PCDHAC1	-0.02	0.67	0.04	1.63	0.85
PCDHAC2	-0.13	0.61	0.34	1.16	1.11
PCDHB1	-0.08	0.67	-0.03	1.35	0.65
PCDHB10	0.73	2.29	1.45	2.52	2.83
PCDHB11	0.85	1.08	1.30	2.32	1.84
PCDHB12	0.61	1.33	1.12	2.63	1.68
PCDHB13	0.27	1.42	1.27	2.20	1.89
PCDHB14	1.12	2.49	1.89	2.63	3.67
PCDHB15	0.34	1.45	1.23	3.16	2.22
PCDHB16	0.89	1.55	1.32	1.74	2.46
PCDHB2	0.75	2.93	3.04	2.28	4.13
PCDHB3	0.75	1.15	1.03	1.26	1.81
PCDHB4	0.15	1.61	1.11	1.41	2.73
PCDHB5	-0.41	1.11	2.36	2.56	3.00
PCDHB6	-0.17	0.60	1.26	1.56	1.93
PCDHB7	0.01	1.45	1.20	0.93	1.51
PCDHB8	0.81	1.32	0.83	1.40	2.77
PCDHB9	0.60	1.74	1.17	2.56	2.52
PCDHGA1	0.04	0.69	0.32	1.10	1.35
PCDHGA10	0.11	0.81	0.36	1.04	1.10
PCDHGA11	0.00	0.20	0.50	0.70	0.42
PCDHGA12	-0.49	1.10	0.88	1.04	0.71
PCDHGA2	-0.48	0.59	0.75	0.89	1.37
PCDHGA3	-0.33	0.25	0.43	0.70	0.87
PCDHGA4	-0.43	0.51	0.77	1.18	1.38
PCDHGA5	-0.51	0.36	0.59	0.85	1.16
PCDHGA6	-0.78	0.46	1.01	1.80	1.34
PCDHGA7	-0.57	0.14	0.83	1.51	1.29
PCDHGA9	-0.16	0.67	0.54	0.80	0.94
PCDHGB1	0.08	0.59	1.27	1.08	1.77
PCDHGB2	-0.57	0.92	0.56	1.49	2.15
PCDHGB3	-0.56	0.38	0.47	1.19	1.18
PCDHGB4	-0.55	0.57	0.70	0.51	1.59
PCDHGB5	-0.57	0.64	0.92	1.28	1.62
PCDHGB6	-0.24	1.21	0.56	1.28	0.99
PCDHGB7	-0.58	1.46	1.56	0.98	1.47
PCDHGC3	1.73	2.85	2.41	3.14	2.94
PCDHGC4	0.40	0.83	0.03	3.13	2.13
PCDHGC5	-0.57	0.12	0.53	1.49	1.12
PCF11	1.78	3.28	3.70	4.10	3.89
PCGF1	3.63	3.73	3.76	4.05	4.12
PCGF2	3.11	3.96	4.08	4.75	5.52
PCGF3	2.06	3.55	4.29	4.73	5.41
PCGF5	1.65	2.44	0.99	2.94	3.02
PCGF6	3.03	2.28	2.34	3.29	2.42
PCID2	3.10	2.75	3.41	3.62	3.09
PCIF1	3.32	4.23	4.55	4.68	5.01
PCK1	1.30	0.53	2.06	1.26	0.70
PCK2	3.20	3.55	2.94	3.51	3.80
PCLO	0.46	1.26	0.56	2.37	2.90
PCM1	3.32	4.19	4.22	5.34	4.68
PCMT1	3.81	3.48	3.19	3.78	3.81
PCMTD1	2.70	3.94	4.16	4.15	3.99
PCMTD2	3.34	3.26	4.17	4.81	4.43
PCNA	7.10	5.52	5.88	6.38	5.44
PCNP	5.65	5.38	5.27	5.79	5.36
PCNT	1.54	2.93	3.05	4.74	4.32
PCOLCE	1.86	5.31	4.59	3.48	4.27
PCOLCE2	0.75	1.42	4.52	2.18	1.86
PCP2	0.70	1.02	1.27	1.45	2.86
PCP4	5.51	5.14	2.72	5.89	4.94
PCP4L1	0.63	1.52	1.60	1.55	1.21
PCSK1	3.33	3.31	-1.52	4.19	2.90
PCSK1N	5.29	4.22	2.88	5.91	6.71
PCSK2	2.45	2.20	-1.18	4.56	3.98
PCSK4	0.86	1.14	0.80	2.68	1.95
PCSK5	-0.65	1.74	1.75	0.40	1.61
PCSK6	-0.32	0.52	0.92	0.37	0.74
PCSK7	2.02	4.18	3.93	3.82	4.74
PCSK9	-0.02	1.40	1.91	1.56	0.38
PCTP	0.64	2.58	3.63	2.06	1.69
PCYOX1	2.32	3.87	3.79	3.44	4.32
PCYOX1L	1.68	3.09	2.88	3.60	3.70
PCYT1A	2.18	3.98	3.77	3.98	4.11
PCYT1B	0.69	0.83	1.03	2.57	1.65
PCYT2	1.61	2.44	2.42	1.78	2.89
PDAP1	4.49	5.07	4.94	5.02	5.57
PDC	0.00	-0.09	0.33	0.44	0.26
PDCD1	0.10	3.62	2.11	0.78	0.41
PDCD10	4.37	3.86	3.73	3.77	3.45
PDCD11	1.83	3.03	3.73	3.88	4.22
PDCD1LG2	0.36	3.55	2.26	0.93	0.58
PDCD2	3.00	2.44	2.77	2.74	2.53
PDCD2L	3.97	3.25	3.47	3.67	3.95
PDCD4	2.55	3.24	3.60	3.46	3.10
PDCD5	6.55	5.67	5.83	5.70	5.82
PDCD6	5.54	5.50	5.05	5.25	5.64
PDCD6IP	2.12	3.53	3.52	3.46	3.45
PDCD7	2.42	3.26	3.79	3.83	3.72
PDCL	3.40	3.92	3.38	4.28	4.08
PDCL2	0.97	0.16	1.03	0.44	0.35
PDCL3	4.59	4.32	4.46	4.57	4.16
PDE10A	0.16	1.08	1.95	1.24	2.31
PDE11A	-0.09	0.19	0.26	-0.17	1.39
PDE12	1.94	3.03	3.01	3.00	3.24
PDE1A	1.33	0.62	-0.46	0.99	0.36
PDE1B	-0.36	1.39	1.58	0.63	1.12
PDE1C	0.25	0.83	0.12	2.14	0.19
PDE2A	0.25	0.92	1.40	1.68	0.54
PDE3A	-0.15	1.37	1.25	1.06	1.43
PDE3B	1.73	2.72	3.02	2.69	2.66
PDE4A	-0.26	1.32	1.03	0.25	1.08
PDE4B	-0.48	2.45	2.31	1.05	1.82
PDE4C	-0.54	0.38	0.74	0.34	1.32
PDE4D	-0.20	0.81	0.67	0.75	0.62
PDE4DIP	0.55	2.10	1.93	1.68	2.64
PDE5A	0.68	2.51	1.39	2.77	2.33
PDE6A	0.09	0.50	-0.02	0.83	1.13
PDE6B	0.38	1.27	1.16	1.31	1.74
PDE6C	-0.12	-0.05	0.18	0.17	0.31
PDE6D	4.70	4.17	3.91	4.42	4.24
PDE6G	0.69	2.62	2.00	0.66	0.72
PDE6H	0.20	-0.08	0.33	0.32	0.11
PDE7A	2.60	2.86	3.04	3.85	2.96
PDE7B	0.08	1.23	1.48	1.66	1.52
PDE8A	0.61	1.98	2.81	2.69	2.89
PDE8B	-0.10	0.92	0.62	1.38	0.99
PDE9A	0.43	0.68	0.71	1.16	0.90
PDF	2.33	2.80	3.39	3.07	3.72
PDGFA	0.07	2.20	2.03	1.72	3.03
PDGFB	0.59	2.98	2.70	1.62	3.58
PDGFC	1.37	3.59	2.78	2.74	1.77
PDGFD	0.60	1.66	2.07	1.82	1.98
PDGFRA	-0.25	4.32	3.71	1.33	2.42
PDGFRB	1.37	4.94	4.47	3.68	5.23
PDGFRL	1.98	3.08	1.52	1.12	1.91
PDHA1	2.50	2.71	2.81	3.19	3.07
PDHB	3.64	4.10	3.91	3.66	4.18
PDHX	2.66	2.35	2.70	2.72	3.01
PDIA2	1.39	0.94	1.58	2.36	2.90
PDIA3	5.26	6.23	6.14	5.44	5.76
PDIA4	4.48	5.76	5.49	5.11	5.76
PDIA5	2.97	4.28	3.47	3.45	3.75
PDIA6	5.57	6.13	6.12	5.72	6.41
PDIK1L	2.00	2.23	2.23	2.95	2.55
PDK1	3.17	3.79	3.83	3.51	3.87
PDK2	1.27	2.43	1.99	2.65	2.68
PDK3	1.87	2.36	2.01	2.86	2.58
PDK4	2.78	3.80	2.73	3.46	2.86
PDLIM1	5.34	5.81	5.53	5.23	5.44
PDLIM2	0.62	3.17	2.36	1.45	2.61
PDLIM3	2.62	3.50	2.81	2.56	2.76
PDLIM4	0.72	2.16	2.42	1.58	1.52
PDLIM5	0.40	2.25	2.16	2.09	2.11
PDLIM7	1.46	3.52	3.68	3.29	3.89
PDP1	0.78	2.10	1.95	2.22	2.22
PDP2	0.75	1.73	2.27	2.62	2.78
PDPK1	0.95	2.78	3.00	3.54	3.98
PDPN	0.49	2.55	1.69	0.76	0.40
PDPR	0.47	2.82	3.57	3.92	4.14
PDRG1	5.00	4.26	4.28	4.74	4.59
PDS5A	2.80	3.55	3.79	3.84	4.40
PDS5B	2.54	3.06	3.59	4.35	3.76
PDSS1	2.72	2.47	3.25	2.54	2.89
PDSS2	2.47	3.02	3.19	2.91	3.85
PDX1	0.69	0.70	-0.19	0.36	1.11
PDXDC1	3.54	4.59	4.78	4.42	5.77
PDXK	1.70	3.77	3.54	3.30	5.05
PDXP	4.00	3.87	3.64	4.99	5.36
PDZD11	5.12	4.28	4.20	4.79	4.30
PDZD2	-0.67	1.56	1.86	1.60	1.99
PDZD4	3.08	2.40	1.38	5.79	4.88
PDZD7	0.49	0.17	0.72	1.50	2.14
PDZD8	2.01	2.94	2.89	3.68	3.59
PDZD9	0.36	0.10	0.35	0.44	0.31
PDZK1IP1	0.48	3.95	2.68	1.15	2.44
PDZRN3	2.16	3.16	3.26	2.39	4.01
PDZRN4	1.56	0.67	0.20	2.76	-0.22
PEA15	4.65	5.82	5.43	5.39	5.04
PEAK1	0.39	2.86	3.61	3.23	3.29
PEAR1	-0.38	2.15	2.40	1.70	2.39
PEBP1	6.69	6.53	6.50	6.29	6.66
PEBP4	-0.10	3.39	2.11	-0.15	2.16
PECR	3.02	2.85	2.66	2.64	3.02
PEF1	2.66	3.86	3.13	3.21	3.52
PEG10	4.06	4.69	2.57	6.26	6.85
PEG3	-0.44	0.21	0.32	0.24	0.75
PELI1	2.99	3.76	4.27	3.64	4.03
PELI2	2.51	2.73	3.39	3.83	4.14
PELI3	0.98	1.52	1.16	1.72	2.33
PELO	2.04	3.64	2.88	3.40	3.50
PELP1	2.61	3.82	4.50	4.45	5.10
PEMT	2.89	2.98	2.92	2.80	4.05
PENK	1.71	1.04	0.76	1.66	0.06
PEPD	2.97	3.94	3.22	3.47	3.61
PER1	0.92	3.25	3.20	2.85	4.14
PER2	1.10	2.55	2.79	3.46	3.88
PER3	2.53	3.49	2.89	4.73	4.62
PERP	5.36	5.04	4.63	4.40	5.91
PES1	2.99	3.72	4.05	4.06	4.04
PET117	4.05	3.41	3.86	3.67	3.81
PEX1	2.10	2.92	3.48	3.75	3.86
PEX10	2.24	2.96	2.85	2.78	3.51
PEX11A	1.80	2.38	2.69	2.70	2.68
PEX11B	3.10	3.37	3.58	3.34	3.94
PEX11G	1.56	2.47	2.17	1.76	2.71
PEX12	1.67	2.39	2.57	2.26	2.61
PEX13	2.13	2.79	3.41	3.22	3.34
PEX14	3.12	3.82	3.76	3.92	4.65
PEX16	2.41	2.80	2.80	2.59	3.42
PEX19	3.14	3.39	3.68	3.56	3.63
PEX2	2.56	2.31	2.47	2.00	2.26
PEX26	1.21	2.40	2.56	2.99	2.97
PEX3	3.01	2.93	3.16	2.91	2.89
PEX5	1.28	2.38	2.61	2.19	3.25
PEX5L	1.66	1.91	0.66	0.87	3.24
PEX6	2.34	3.33	3.51	3.75	4.37
PEX7	3.11	3.01	3.10	2.57	3.23
PF4	0.33	0.37	0.23	0.11	0.00
PF4V1	0.59	0.16	0.18	0.12	0.39
PFAS	1.33	2.83	3.68	3.70	4.07
PFDN1	4.85	4.81	4.47	5.09	4.34
PFDN2	6.18	5.60	5.91	5.68	5.81
PFDN4	5.49	3.40	4.54	4.32	3.28
PFDN5	7.34	6.26	6.09	6.00	5.47
PFDN6	4.09	3.49	3.64	3.80	3.63
PFKFB2	1.85	2.77	2.08	4.63	2.94
PFKFB3	1.87	3.54	3.97	2.90	3.63
PFKFB4	1.72	2.45	2.64	2.79	3.89
PFKL	3.80	5.29	4.83	5.16	6.16
PFKM	1.89	2.52	2.75	3.05	2.94
PFKP	3.72	4.06	4.29	4.88	5.48
PFN1	6.08	7.44	7.32	6.11	7.05
PFN2	5.78	5.07	4.62	6.14	5.59
PFN4	0.44	1.15	1.16	1.28	1.52
PGAM1	5.16	5.08	4.92	4.63	5.03
PGAM2	2.70	2.95	1.99	3.39	5.17
PGAM4	1.75	1.65	2.06	1.51	1.50
PGAM5	3.03	3.18	3.21	3.01	3.92
PGAP1	2.78	2.56	2.58	5.26	3.45
PGAP2	0.27	1.79	1.38	0.62	2.14
PGAP3	2.50	3.95	3.73	3.59	4.92
PGBD1	1.82	2.03	2.23	2.92	2.97
PGBD2	0.81	1.69	2.27	2.35	2.08
PGBD4	0.30	1.47	1.90	1.70	1.85
PGC	-0.28	2.65	1.29	-0.21	1.15
PGD	4.84	5.49	5.64	5.79	5.69
PGF	2.89	3.03	2.42	4.89	1.93
PGGT1B	2.28	3.13	3.17	3.22	3.03
PGK1	6.83	6.50	6.50	6.49	6.51
PGLS	4.57	5.07	4.42	4.69	4.96
PGLYRP1	-0.34	0.18	0.31	0.43	0.96
PGLYRP4	0.15	0.42	0.34	0.32	0.26
PGM1	2.41	3.30	2.93	3.08	3.70
PGM2	2.68	3.40	4.03	2.60	3.39
PGM2L1	2.35	3.05	2.93	3.17	3.43
PGM3	1.59	2.40	2.37	2.77	2.73
PGM5	-0.25	2.64	2.73	0.71	1.53
PGP	2.85	3.47	3.52	3.92	4.72
PGPEP1	0.40	2.92	2.38	3.25	4.14
PGPEP1L	0.07	0.02	0.43	0.05	0.08
PGR	-0.19	0.22	0.17	0.52	0.42
PGRMC1	5.47	5.34	5.89	5.63	5.04
PGRMC2	3.75	3.93	4.10	4.38	4.52
PGS1	2.95	3.98	3.80	4.01	5.17
PHACTR1	0.30	1.61	1.21	3.84	2.03
PHACTR2	-0.04	1.51	1.60	1.70	1.15
PHACTR3	0.24	0.61	0.58	0.45	1.73
PHACTR4	1.78	2.94	3.34	4.01	3.74
PHAX	2.65	3.34	3.43	4.06	3.63
PHB	5.38	5.46	5.21	4.99	5.86
PHB2	5.83	5.58	5.97	5.75	5.78
PHC1	1.84	2.73	3.30	4.30	3.66
PHC2	4.34	4.81	4.55	5.50	5.23
PHC3	0.78	2.94	3.17	3.63	3.82
PHEX	-0.04	1.04	0.63	1.21	0.38
PHF1	2.21	3.18	2.88	3.71	3.86
PHF10	3.20	3.96	4.12	4.47	4.70
PHF11	2.05	3.51	3.44	2.60	2.50
PHF12	1.70	3.21	3.29	3.71	4.13
PHF13	3.02	3.66	3.45	4.63	4.21
PHF14	1.87	2.34	2.91	3.15	3.17
PHF19	3.77	3.65	3.42	4.15	4.62
PHF2	2.70	4.11	3.62	4.87	5.50
PHF20	2.37	3.53	3.74	4.29	3.88
PHF20L1	1.96	2.55	2.82	3.21	3.07
PHF21A	1.18	2.31	2.82	3.52	3.68
PHF21B	1.23	0.72	0.29	3.09	1.99
PHF23	2.93	3.81	4.19	3.57	4.15
PHF3	2.83	3.84	4.06	4.58	4.35
PHF5A	5.39	4.50	4.65	4.95	4.20
PHF6	2.96	2.93	3.09	4.13	3.18
PHF7	0.54	1.32	1.30	1.98	1.82
PHF8	1.37	2.44	2.27	3.31	3.82
PHGDH	5.47	5.00	5.21	5.66	4.69
PHGR1	1.92	0.81	0.51	0.43	2.43
PHIP	2.61	3.62	3.51	5.07	4.14
PHKA1	1.07	1.08	1.62	1.87	2.29
PHKA2	1.81	2.89	3.48	4.23	4.00
PHKB	1.79	2.83	3.25	3.24	3.52
PHKG1	-0.02	0.85	0.63	1.40	1.26
PHKG2	1.64	2.67	2.69	2.86	3.42
PHLDA1	2.10	4.38	4.55	4.05	3.40
PHLDA2	2.47	3.81	2.52	2.04	3.21
PHLDA3	1.85	4.01	3.71	3.39	3.39
PHLDB1	1.09	3.21	3.49	3.33	3.96
PHLDB2	0.13	1.56	1.60	1.84	1.62
PHLDB3	1.40	2.58	2.66	2.05	3.37
PHLPP1	1.88	2.61	3.00	3.56	3.96
