archetype #,Feature Name,P value (Hypergeom.),Significant after Benjamini-Hochberg correction?,Is first bin maximal?
2,drug name: adriamycin,cytoxan,herceptin,letrozole,tamoxifen,taxol,zoladex,1,0,0
2,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,1,0,0
2,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,zometa,1,0,0
2,drug name: adriamycin,cytoxan,herceptin,taxol,1,0,0
2,drug name: adriamycin,cytoxan,herceptin,taxol,zometa,1,0,0
2,drug name: adriamycin,cytoxan,paclitaxel,tamoxifen,1,0,0
2,drug name: adriamycin,cytoxan,tamoxifen,1,0,0
2,drug name: adriamycin,cytoxan,tamoxifen,taxol,1,0,0
2,drug name: adriamycin,cytoxan,tamoxifen,taxotere,1,0,0
2,drug name: adriamycin,cytoxan,taxotere,1,0,0
2,drug name: adriamycin,cytoxan,taxotere,zometa,1,0,0
2,drug name: adrimycin,arimidex,cyotxan,taxotere,1,0,0
2,drug name: ae-37,adriamycin,arimidex,cytoxan,1,0,0
2,drug name: ae-37,adriamycin,cytoxan,herceptin,paclitaxel,1,0,0
2,drug name: albumin-bound,1,0,0
2,drug name: anastrozole,arimidex,bevacizumab,cyclophosphamide,doxorubicin,paclitaxel,taxol,1,0,0
2,drug name: anastrozole,cytoxan,docetaxel,doxorubicin,letrozole,paclitaxel,1,0,0
2,drug name: anastrozole,cytoxan,docetaxel,exemestane,1,0,0
2,drug name: anastrozole,cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
2,drug name: anastrozole,tamoxifen,1,0,0
2,drug name: anastrozole,zometa,1,0,0
2,drug name: anastrozolum,1,0,0
2,drug name: arimidex,aromasin,1,0,0
2,drug name: arimidex,aromasin,cyclophosphamide,doxorubicin,femara,paclitaxel,tamoxifen,1,0,0
2,drug name: arimidex,aromasin,femara,1,0,0
2,drug name: arimidex,aromasin,hercptin,taxotere,1,0,0
2,drug name: arimidex,bevacizumab,1,0,0
2,drug name: arimidex,bevacizumab,carboplatin,paclitaxel,pemetrexed,1,0,0
2,drug name: arimidex,carboplatin,docetaxel,1,0,0
2,drug name: arimidex,carboplatin,docetaxel,trastuzumab,1,0,0
2,drug name: arimidex,carboplatin,taxol,1,0,0
2,drug name: arimidex,clodronate,cyclophosphamide,doxorubicin,paclitaxel,1,0,0
2,drug name: arimidex,cyclophosphamide,cytoxan,1,0,0
2,drug name: arimidex,cyclophosphamide,docetaxel,1,0,0
2,drug name: arimidex,cyclophosphamide,docetaxel,doxorubicin,tamoxifen,1,0,0
2,drug name: arimidex,cyclophosphamide,docetaxel,paclitaxel,1,0,0
2,drug name: arimidex,cyclophosphamide,docetaxel,zolendronic,1,0,0
2,drug name: arimidex,cyclophosphamide,doxorubicin,lapatinib,paclitaxel,1,0,0
2,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
2,drug name: arimidex,cyclophosphamide,doxorubicin,taxotere,1,0,0
2,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,tamoxifen,1,0,0
2,drug name: arimidex,cytoxan,tamoxifen,taxotere,1,0,0
2,drug name: arimidex,cytoxan,taxotere,1,0,0
2,drug name: arimidex,fulvestrant,xeloda,zometa,1,0,0
2,drug name: arimidex,herceptin,taxol,1,0,0
2,drug name: arimidex,tamoxifen,1,0,0
2,drug name: aromasin,1,0,0
2,drug name: aromasin,[unknown],1,0,0
2,drug name: aromasin,clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
2,drug name: aromasin,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
2,drug name: aromasin,cytoxan,taxotere,1,0,0
2,drug name: avastin,clodronic,1,0,0
2,drug name: carboplatin,docetaxel,fareston,tamoxifen,trastuzumab,zoledronic,1,0,0
2,drug name: carboplatin,docetaxel,herceptin,tamoxifen,1,0,0
2,drug name: carboplatin,docetaxel,trastuzumab,1,0,0
2,drug name: carboplatin,herceptin,taxotere,1,0,0
2,drug name: clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,triptorelin,1,0,0
2,drug name: cyclophasphamide,doxorubicin,paclitaxel,1,0,0
2,drug name: cyclophosphamid+metotreksat+,1,0,0
2,drug name: cyclophosphamide,docetaxel,doxorubicin,1,0,0
2,drug name: cyclophosphamide,docetaxel,doxorubicin,paclitaxel,1,0,0
2,drug name: cyclophosphamide,docetaxel,tamoxifen,1,0,0
2,drug name: cyclophosphamide,doxorubicin,1,0,0
2,drug name: cyclophosphamide,doxorubicin,femara,taxotere,1,0,0
2,drug name: cyclophosphamide,doxorubicin,letrozole,1,0,0
2,drug name: cyclophosphamide,doxorubicin,lupron,paclitaxel,tamoxifen,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,paclitaxel,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,trastuzumab,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paclitaxel,zoledronic,1,0,0
2,drug name: cyclophosphamide,doxorubicin,paxlitaxel,tamoxifen,1,0,0
2,drug name: cyclophosphamide,doxorubicin,tamoxifen,1,0,0
2,drug name: cyclophosphamide,doxorubicin,taxol,1,0,0
2,drug name: cyclophosphamide,flourouracil,letrozole,1,0,0
2,drug name: cyclophosphamide,fluorouracil,methotrexate,1,0,0
2,drug name: cyclophosphamide,fluorouracil,methotrexate,tamoxifen,zoladex,1,0,0
2,drug name: cyclophosphamide,taxotere,1,0,0
2,drug name: cytoxan,docetaxel,1,0,0
2,drug name: cytoxan,docetaxel,herceptin,tamoxifen,1,0,0
2,drug name: cytoxan,doxorubicin,paclitaxel,1,0,0
2,drug name: cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
2,drug name: cytoxan,tamoxifen,taxol,1,0,0
2,drug name: cytoxan,tamoxifen,taxotere,1,0,0
2,drug name: cytoxan,taxotere,1,0,0
2,drug name: docetaxel,doxorubicin,na,1,0,0
2,drug name: docetaxel,tamoxifen,1,0,0
2,drug name: doxorubicin+cyclophosphamid,1,0,0
2,drug name: doxorubicine,1,0,0
2,drug name: e-75,exemestane,tamoxifen,1,0,0
2,drug name: femara,1,0,0
2,drug name: fulvestrant,letrozole,1,0,0
2,drug name: herceptin,1,0,0
2,drug name: leuprolide,1,0,0
2,drug name: lupron,tamoxifen,zoladex,1,0,0
2,drug name: nolvadex,1,0,0
2,drug name: tamoxifen,1,0,0
2,drug name: tamoxifen,na,1,0,0
2,drug name: tamoxifen,zoladex,1,0,0
2,drug name: tamoxifen,zoladex,zometa,1,0,0
2,drug name: taxane,arimidex,cytoxan,doxorubicin,1,0,0
2,drug name: taxotere/cytoxan,1,0,0
2,drug name: tc,1,0,0
2,drug name: trastuzumab,1,0,0
2,drug name: xeloda,1,0,0
2,drug regimen indication: ADJUVANT,PALLIATIVE,1,0,0
2,drug regimen indication: ADJUVANT,PROGRESSION,1,0,0
2,drug regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
2,drug regimen indication: ADJUVANT,RECURRENCE,1,0,0
2,drug regimen indication: OTHER: SPECIFY IN NOTES,1,0,0
2,drug regimen indication: OTHER: SPECIFY IN NOTES,PROGRESSION,1,0,0
2,drug regimen indication: OTHER: SPECIFY IN NOTES,RECURRENCE,1,0,0
2,drug regimen indication: PROGRESSION,RECURRENCE,1,0,0
2,drug regimen number: 1,2,3,4,5,6,1,0,0
2,drug regimen number: 1,2,3,4,5,6,7,1,0,0
2,drug regimen number: 1,2,3,4,5,6,7,8,1,0,0
2,drug regimen number: 1,2,3,4,5,6,7,8,9,1,0,0
2,drug regimen number: 1,2,3,4,5,7,1,0,0
2,drug regimen number: 1,3,1,0,0
2,drug regimen number: 1,5,1,0,0
2,drug regimen number: 4x chemotherapy,1,0,0
2,drug regimen number: 4x chemotherapy+hormonotherapy,1,0,0
2,drug regimen number: AC,1,0,0
2,drug regimen number: AC then TH,1,0,0
2,drug regimen number: AC,NA,1,0,0
2,drug regimen number: Arimidex,TC,1,0,0
2,drug regimen number: Arimidex,TCH,1,0,0
2,drug regimen number: Aromasin,1,0,0
2,drug regimen number: CMF,1,0,0
2,drug regimen number: Femara,1,0,0
2,drug regimen number: TC regimen,1,0,0
2,drug regimen number: tamoxifen daily,1,0,0
2,route of administration: Intramuscular (IM),Intravenous (IV),Oral,1,0,0
2,route of administration: Intramuscular (IM),Oral,1,0,0
2,route of administration: Intramuscular (IM),Oral,Subcutaneous (SC),1,0,0
2,route of administration: Intramuscular (IM)|Intravenous (IV),Intravenous (IV),Oral,1,0,0
2,route of administration: Intravenous (IV),1,0,0
2,route of administration: Intravenous (IV),NA,1,0,0
2,route of administration: Oral,Subcutaneous (SC),1,0,0
2,drug therapy ongoing: NO,NA,1,0,0
2,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Lower Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant,1,0,0
2,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant,1,0,0
2,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant,1,0,0
2,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Lower Outer Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Lower Inner Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant,1,0,0
2,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right,1,0,0
2,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Left,1,0,0
2,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant,1,0,0
2,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant|Right,1,0,0
2,axillary lymph node stage method type: Other (specify),1,0,0
2,breast carcinoma estrogen receptor status: Indeterminate,1,0,0
2,breast carcinoma estrogen receptor status: [Not Evaluated],1,0,0
2,breast carcinoma immunohistochemistry pos cell score: 1+,1,0,0
2,breast carcinoma progesterone receptor status: Indeterminate,1,0,0
2,breast carcinoma progesterone receptor status: [Not Evaluated],1,0,0
2,er level cell percentage category: 20-29,1,0,0
2,er level cell percentage category: 40-49,1,0,0
2,er level cell percentage category: 60-69,1,0,0
2,her2 erbb pos finding cell percent category: 20-29,1,0,0
2,her2 erbb pos finding cell percent category: 30-39,1,0,0
2,her2 erbb pos finding cell percent category: 40-49,1,0,0
2,her2 erbb pos finding cell percent category: 50-59,1,0,0
2,her2 erbb pos finding cell percent category: 60-69,1,0,0
2,her2 erbb pos finding cell percent category: 70-79,1,0,0
2,her2 erbb pos finding cell percent category: 90-99,1,0,0
2,her2 immunohistochemistry level result: 3+,1,0,0
2,histological type: Medullary Carcinoma,1,0,0
2,histological type: Mixed Histology (please specify),1,0,0
2,histological type: Mucinous Carcinoma,1,0,0
2,icd 10: C50.2,1,0,0
2,icd 10: C50.3,1,0,0
2,icd 10: C50.4,1,0,0
2,icd 10: C50.5,1,0,0
2,icd 10: C50.8,1,0,0
2,icd o 3 histology: 8013/3,1,0,0
2,icd o 3 histology: 8022/3,1,0,0
2,icd o 3 histology: 8050/3,1,0,0
2,icd o 3 histology: 8401/3,1,0,0
2,icd o 3 histology: 8480/3,1,0,0
2,icd o 3 histology: 8490/3,1,0,0
2,icd o 3 histology: 8502/3,1,0,0
2,icd o 3 histology: 8510/3,1,0,0
2,icd o 3 histology: 8522/3,1,0,0
2,icd o 3 histology: 8524/3,1,0,0
2,icd o 3 histology: 8541/3,1,0,0
2,icd o 3 histology: 8575/3,1,0,0
2,icd o 3 site: C50.1,1,0,0
2,icd o 3 site: C50.3,1,0,0
2,icd o 3 site: C50.8,1,0,0
2,immunohistochemistry positive cell score: 0,1,0,0
2,immunohistochemistry positive cell score: 1+,1,0,0
2,lab procedure her2 neu in situ hybrid outcome type: Equivocal,1,0,0
2,margin status: Close,1,0,0
2,menopause status: Peri (6-12 months since last menstrual period),1,0,0
2,number of lymphnodes positive by ihc: 2,1,0,0
2,number of lymphnodes positive by ihc: 4,1,0,0
2,pathologic M: M1,1,0,0
2,pathologic M: cM0 (i+),1,0,0
2,pathologic N: N0 (i+),1,0,0
2,pathologic N: N1c,1,0,0
2,pathologic N: N3a,1,0,0
2,pathologic N: N3c,1,0,0
2,pathologic T: T1a,1,0,0
2,pathologic T: T1b,1,0,0
2,pathologic T: T2b,1,0,0
2,pathologic T: T4,1,0,0
2,pathologic T: T4d,1,0,0
2,pathologic T: TX,1,0,0
2,pathologic stage: Stage IV,1,0,0
2,pathologic stage: Stage Tis,1,0,0
2,progesterone receptor level cell percent category: 10-19,1,0,0
2,progesterone receptor level cell percent category: 30-39,1,0,0
2,progesterone receptor level cell percent category: 50-59,1,0,0
2,race: AMERICAN INDIAN OR ALASKA NATIVE,1,0,0
2,surgical procedure purpose other text: Left segmental mastectomy with axillary lymph node dissection,1,0,0
2,surgical procedure purpose other text: Left segmental mastectomy with left axillary lymph node dissection,1,0,0
2,surgical procedure purpose other text: Left segmental mastectomy with level 1 and level 2 axillary dissection,1,0,0
2,surgical procedure purpose other text: Modified Radical Masectomy,1,0,0
2,surgical procedure purpose other text: Modified radical mastectomy with left breast biopsy,1,0,0
2,surgical procedure purpose other text: Modified radical mastectomy with left sentinel node biopsy,1,0,0
2,surgical procedure purpose other text: Modified radical mastectomy with sentinel lymph node biopsy and with total mastectomy of left breast,1,0,0
2,surgical procedure purpose other text: Pateys surgery,1,0,0
2,surgical procedure purpose other text: Quadrantectomy,1,0,0
2,surgical procedure purpose other text: Right segmental mastectomy,1,0,0
2,surgical procedure purpose other text: Right segmental mastectomy with sentinel lymph node and axillary lymph node biopsy,1,0,0
2,surgical procedure purpose other text: Right total mastectomy with lymph node left axillary lymph node excision,1,0,0
2,surgical procedure purpose other text: Segmental mastectomy with left axillary lymph node dissection,1,0,0
2,surgical procedure purpose other text: Segmental mastectomy with sentinel axillary lymph node biopsy,1,0,0
2,surgical procedure purpose other text: Segmental mastectomy with sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: Segmental mastectomy with sentinel node biopsy,1,0,0
2,surgical procedure purpose other text: Sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: Simple mastectomy with left lymph node sentinel biopsy,1,0,0
2,surgical procedure purpose other text: TOTAL MASTECTOMY,1,0,0
2,surgical procedure purpose other text: Total Mastectomy,1,0,0
2,surgical procedure purpose other text: Total mastectomy,1,0,0
2,surgical procedure purpose other text: Total mastectomy with left sentinel lymph node biospy,1,0,0
2,surgical procedure purpose other text: Total mastectomy with retromammary lymph node excision,1,0,0
2,surgical procedure purpose other text: Total mastectomy with sentinel lymoh node biopsy,1,0,0
2,surgical procedure purpose other text: Total mastectomy with sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: Wide Local Excision,1,0,0
2,surgical procedure purpose other text: bilateral total mastectomies with right sentinel node biopsy,1,0,0
2,surgical procedure purpose other text: biopsy,1,0,0
2,surgical procedure purpose other text: excisional biopsy,1,0,0
2,surgical procedure purpose other text: left segmental mastectomy with axillary sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: left segmental mastectomy with sentinel node dissection,1,0,0
2,surgical procedure purpose other text: localized segmental mastectomy with axillary node dissection,1,0,0
2,surgical procedure purpose other text: modified radical mastectomy with axillary dissection,1,0,0
2,surgical procedure purpose other text: needle directed right breast biopsy with left segmental mastectomy with axillary lymph node dissection,1,0,0
2,surgical procedure purpose other text: needle localized segmental mastectomy,1,0,0
2,surgical procedure purpose other text: quadrantectomy,1,0,0
2,surgical procedure purpose other text: right segmental mastectomy,1,0,0
2,surgical procedure purpose other text: right segmental mastectomy witrh axillary node dissection,1,0,0
2,surgical procedure purpose other text: right total mastectomy with sentinel lymph node dissection right reconstruction with TRAMP,1,0,0
2,surgical procedure purpose other text: segmental mastectomy,1,0,0
2,surgical procedure purpose other text: segmental mastectomy with axillary dissection,1,0,0
2,surgical procedure purpose other text: segmental mastectomy with axillary lymph node dissection,1,0,0
2,surgical procedure purpose other text: segmental mastectomy with excision of mass on chest wall and axillary node dissection,1,0,0
2,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node dissection,1,0,0
2,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node excision and biopsy,1,0,0
2,surgical procedure purpose other text: sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: surgical resection,1,0,0
2,surgical procedure purpose other text: toilet mastectomy,1,0,0
2,surgical procedure purpose other text: total mastectomy,1,0,0
2,surgical procedure purpose other text: total mastectomy with rigth axillary lymph node and sentinel lymph node dissection,1,0,0
2,surgical procedure purpose other text: total mastectomy with sentinel lymph node biopsy with tissue reconstruction,1,0,0
2,surgical procedure purpose other text: wide local excision,1,0,0
2,surgical procedure purpose other text: with axillary lymph nodes dissection,1,0,0
2,surgical procedure purpose other text: with left axilla sentinel lymph node biopsy,1,0,0
2,surgical procedure purpose other text: with left lymphatic mapping and left axillary biopsy,1,0,0
2,surgical procedure purpose other text: with sentinel lymph node biopsy,1,0,0
2,anatomic treatment site: Distant Recurrence,1,0,0
2,anatomic treatment site: Distant Recurrence,Local Recurrence,Primary Tumor Field,1,0,0
2,anatomic treatment site: Distant Recurrence,Primary Tumor Field,1,0,0
2,anatomic treatment site: Distant site,Primary Tumor Field,1,0,0
2,anatomic treatment site: Local Recurrence,1,0,0
2,radiation treatment ongoing: YES,1,0,0
2,radiation type: EXTERNAL BEAM,IMPLANTS,1,0,0
2,radiation type: OTHER: SPECIFY IN NOTES,1,0,0
2,radiation regimen indication: ADJUVANT,PALLIATIVE,1,0,0
2,radiation regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
2,radiation regimen indication: PALLIATIVE,1,0,0
2,radiation regimen indication: RECURRENCE,1,0,0
2,PAM50 sample type: tumor-adjacent normal,1,0,0
2,PAM50: Basal,1,0,0
2,PAM50: Her2,1,0,0
2,PAM50: Normal,1,0,0
3,route of administration: NA,9.992e-16,1,1
3,oct embedded: NA,5.5511e-15,1,1
3,sample type: NA,5.5511e-15,1,1
3,normal tissue anatomic site: NA,5.5511e-15,1,1
3,section location: NA,5.5511e-15,1,1
3,drug therapy ongoing: NA,5.5511e-15,1,1
3,anatomic neoplasm subdivision: NA,5.5511e-15,1,1
3,breast carcinoma estrogen receptor status: NA,5.5511e-15,1,1
3,breast carcinoma progesterone receptor status: NA,5.5511e-15,1,1
3,gender: NA,5.5511e-15,1,1
3,icd 10: NA,5.5511e-15,1,1
3,icd o 3 histology: NA,5.5511e-15,1,1
3,icd o 3 site: NA,5.5511e-15,1,1
3,pathologic M: NA,5.5511e-15,1,1
3,pathologic N: NA,5.5511e-15,1,1
3,pathologic T: NA,5.5511e-15,1,1
3,prior dx: NA,5.5511e-15,1,1
3,tissue prospective collection indicator: NA,5.5511e-15,1,1
3,tissue retrospective collection indicator: NA,5.5511e-15,1,1
3,vital status: NA,5.5511e-15,1,1
3,radiation treatment ongoing: NA,5.5511e-15,1,1
3,histological type: NA,6.2172e-15,1,1
3,history of neoadjuvant treatment: NA,6.2172e-15,1,1
3,drug name: NA,6.8834e-15,1,1
3,pathologic stage: NA,6.8834e-15,1,1
3,drug regimen indication: NA,7.6605e-15,1,1
3,anatomic treatment site: NA,7.6605e-15,1,1
3,radiation type: NA,7.6605e-15,1,1
3,radiation regimen indication: NA,7.6605e-15,1,1
3,lab proc her2 neu immunohistochemistry receptor status: NA,1.8319e-14,1,1
3,drug regimen number: NA,3.8525e-14,1,1
3,breast carcinoma surgical procedure name: NA,5.862e-14,1,1
3,method of normal sample procurement: NA,2.0017e-13,1,1
3,menopause status: NA,2.2038e-13,1,1
3,lab procedure her2 neu in situ hybrid outcome type: NA,7.7172e-13,1,1
3,tumor necrosis percent: NA,9.367e-13,1,1
3,tumor nuclei percent: NA,9.367e-13,1,1
3,margin status: NA,1.0714e-12,1,1
3,person neoplasm cancer status: NA,4.1465e-12,1,1
3,initial pathologic diagnosis method: NA,2.4945e-11,1,1
3,race: NA,2.9778e-11,1,1
3,PAM50 sample type: NA,2.0517e-10,1,1
3,PAM50: NA,2.0517e-10,1,1
3,system version: NA,6.306e-09,1,1
3,her2 immunohistochemistry level result: NA,9.8623e-08,1,1
3,axillary lymph node stage method type: NA,2.3421e-07,1,1
3,cytokeratin immunohistochemistry staining method micrometastasis indicator: NA,4.0024e-06,1,1
3,surgical procedure purpose other text: NA,0.00011417,1,1
3,er level cell percentage category: NA,0.0011248,1,1
3,progesterone receptor level cell percent category: NA,0.0019275,1,0
3,number of lymphnodes positive by ihc: NA,0.0070704,0,0
3,drug name: cyclophosphamide,fluorouracil,methotrexate,tamoxifen,zoladex,0.049729,0,1
3,surgical procedure purpose other text: biopsy,0.049729,0,1
3,immunohistochemistry positive cell score: NA,0.081408,0,0
3,drug name: cyclophosphamide,doxorubicin,letrozole,0.097027,0,1
3,surgical procedure purpose other text: Modified radical mastectomy with left breast biopsy,0.097027,0,1
3,anatomic treatment site: Local Recurrence,0.097027,0,1
3,radiation regimen indication: RECURRENCE,0.097027,0,1
3,her2 erbb pos finding cell percent category: NA,0.10432,0,0
3,drug name: cytoxan,taxotere,0.14201,0,1
3,drug regimen indication: ADJUVANT,RECURRENCE,0.14201,0,1
3,route of administration: Intravenous (IV),Oral,Subcutaneous (SC),0.14201,0,0
3,breast carcinoma immunohistochemistry pos cell score: NA,0.16587,0,0
3,icd 10: C50.4,0.1848,0,1
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left,0.26417,0,0
3,anatomic neoplasm subdivision: Right Lower Inner Quadrant,0.30096,0,1
3,immunohistochemistry positive cell score: 2+,0.3186,0,0
3,tumor necrosis percent: 15,0.33595,0,1
3,route of administration: Intramuscular (IM),Intravenous (IV),Oral,0.33595,0,0
3,her2 erbb pos finding cell percent category: 90-99,0.36921,0,0
3,breast carcinoma immunohistochemistry pos cell score: 2+,0.39256,0,0
3,er level cell percentage category: 10-19,0.40084,0,0
3,progesterone receptor level cell percent category: 60-69,0.4309,0,0
3,pathologic N: N1b,0.55925,0,0
3,immunohistochemistry positive cell score: 0,0.56039,0,0
3,progesterone receptor level cell percent category: 10-19,0.56039,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right,0.58257,0,0
3,anatomic neoplasm subdivision: Right Lower Outer Quadrant,0.73863,0,0
3,PAM50: Normal,0.7766,0,0
3,drug regimen number: 1,2,3,0.81891,0,0
3,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left,0.81891,0,0
3,menopause status: Indeterminate (neither Pre or Postmenopausal),0.81891,0,0
3,method of normal sample procurement: Tumor Resection,0.83701,0,0
3,breast carcinoma immunohistochemistry pos cell score: 0,0.84538,0,0
3,race: ASIAN,0.85332,0,0
3,progesterone receptor level cell percent category: 90-99,0.8813,0,0
3,initial pathologic diagnosis method: Other method, specify:,0.89325,0,0
3,her2 erbb pos finding cell percent category: <10,0.8964,0,0
3,pathologic stage: Stage IA,0.89877,0,0
3,breast carcinoma immunohistochemistry pos cell score: 3+,0.91819,0,0
3,tumor nuclei percent: 85,0.94376,0,0
3,pathologic stage: Stage IIB,0.94976,0,0
3,tumor nuclei percent: 80,0.95126,0,0
3,her2 immunohistochemistry level result: 3+,0.95704,0,0
3,system version: 5th,0.9654,0,0
3,her2 immunohistochemistry level result: 0,0.9706,0,0
3,icd o 3 site: C50.4,0.9788,0,0
3,sample type: Solid Tissue Normal,0.97993,0,0
3,drug therapy ongoing: NO,0.98092,0,0
3,pathologic N: N0 (i-),0.98092,0,0
3,pathologic N: N1,0.98201,0,0
3,lab proc her2 neu immunohistochemistry receptor status: [Not Evaluated],0.98556,0,0
3,er level cell percentage category: 90-99,0.98573,0,0
3,anatomic neoplasm subdivision: Right,0.99122,0,0
3,number of lymphnodes positive by ihc: 0,0.99212,0,0
3,axillary lymph node stage method type: Axillary lymph node dissection alone,0.99223,0,0
3,PAM50: Basal,0.99336,0,0
3,axillary lymph node stage method type: Sentinel node biopsy alone,0.99387,0,0
3,tumor necrosis percent: 30,0.99406,0,0
3,drug regimen number: 1,0.99446,0,0
3,lab proc her2 neu immunohistochemistry receptor status: Equivocal,0.99525,0,0
3,breast carcinoma surgical procedure name: Simple Mastectomy,0.99551,0,0
3,breast carcinoma estrogen receptor status: Negative,0.99613,0,0
3,pathologic N: N1a,0.99621,0,0
3,initial pathologic diagnosis method: Tumor resection,0.9973,0,0
3,menopause status: Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement),0.9977,0,0
3,cytokeratin immunohistochemistry staining method micrometastasis indicator: YES,0.99773,0,0
3,vital status: dead,0.99785,0,0
3,lab proc her2 neu immunohistochemistry receptor status: Positive,0.99797,0,0
3,her2 immunohistochemistry level result: 2+,0.99886,0,0
3,drug therapy ongoing: NO,YES,0.99919,0,0
3,breast carcinoma surgical procedure name: Modified Radical Mastectomy,0.99925,0,0
3,axillary lymph node stage method type: Sentinel lymph node biopsy plus axillary dissection,0.99943,0,0
3,pathologic T: T1c,0.99952,0,0
3,anatomic treatment site: Primary Tumor Field,0.99966,0,0
3,radiation type: EXTERNAL BEAM,0.99967,0,0
3,breast carcinoma surgical procedure name: Lumpectomy,0.99973,0,0
3,PAM50: LumA,0.99974,0,0
3,radiation treatment ongoing: NO,0.99979,0,0
3,lab procedure her2 neu in situ hybrid outcome type: Negative,0.99986,0,0
3,cytokeratin immunohistochemistry staining method micrometastasis indicator: NO,0.99991,0,0
3,her2 immunohistochemistry level result: 1+,0.99992,0,0
3,breast carcinoma progesterone receptor status: Negative,0.99993,0,0
3,breast carcinoma surgical procedure name: Other,0.99995,0,0
3,radiation regimen indication: ADJUVANT,0.99997,0,0
3,tumor necrosis percent: 0,0.99999,0,0
3,section location: TOP,1,0,0
3,oct embedded: false,1,0,0
3,pathologic stage: Stage IIA,1,0,0
3,initial pathologic diagnosis method: Core needle biopsy,1,0,0
3,pathologic T: T2,1,0,0
3,drug regimen indication: ADJUVANT,1,0,0
3,tumor nuclei percent: 70,1,0,0
3,lab procedure her2 neu in situ hybrid outcome type: [Not Evaluated],1,0,0
3,system version: 6th,1,0,0
